,Unnamed: 0,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop,month
1684,16425,2017-03-19,Orlando,organic,1487.35,118.26,0.0,2017,4382.2,2.06,0.015029249968679046,3
682,15423,2017-02-12,Denver,organic,15109.73,2067.75,16.06,2017,24782.08,1.44,0.029280289683708882,2
1583,16324,2017-02-12,Northeast,organic,11370.64,34465.58,496.01,2017,153268.97,1.91,0.027760893726746616,2
2542,17283,2017-01-08,Spokane,organic,14.26,914.68,0.0,2017,4113.7,1.16,0.02760038914421825,1
245,14986,2017-05-14,Boston,organic,60.91,1839.22,0.0,2017,21115.24,1.99,0.033438565035488144,5
950,15691,2017-01-22,HartfordSpringfield,organic,101.61,3410.7,9.61,2017,9583.77,2.44,0.02800177364405376,1
208,14949,2017-01-22,Boise,organic,3.0,450.57,0.0,2017,3083.38,1.06,0.0337346012537485,1
1352,16093,2017-06-25,Midsouth,organic,2567.52,50700.82,1147.57,2017,125035.1,1.75,0.03820718950100577,6
2575,17316,2017-05-28,StLouis,organic,1901.01,1675.52,1.74,2017,7251.55,1.9,0.03186568649724186,5
109,14850,2017-12-10,BaltimoreWashington,organic,1979.76,6934.12,73.99,2017,41451.11,1.51,0.04219792722816696,12
2981,17722,2018-03-18,Columbus,organic,723.66,8582.89,0.0,2018,32634.06,1.2,0.13078116696950048,3
3413,18154,2018-03-18,Southeast,organic,2557.74,20398.98,133.09,2018,119853.94,1.43,0.02220090412742948,3
2219,16960,2017-02-12,SanDiego,organic,1014.35,7049.67,0.0,2017,9082.88,1.66,0.01388365593299501,2
766,15507,2017-07-16,GrandRapids,organic,2.84,1252.4,0.0,2017,9058.79,1.32,0.050637095273955324,7
1749,16490,2017-12-31,PhoenixTucson,organic,3000.73,2311.39,0.0,2017,14463.88,1.71,0.014450316643791816,12
3050,17791,2018-01-14,GreatLakes,organic,5573.56,58518.98,0.0,2018,243959.31,1.45,0.06626587361580161,1
1795,16536,2017-02-12,PhoenixTucson,organic,4277.79,8117.59,0.0,2017,21516.41,1.46,0.013410930672556276,2
3313,18054,2018-01-21,RaleighGreensboro,organic,167.64,5921.25,176.32,2018,14627.48,1.86,0.03462514884514345,1
3043,17784,2018-03-04,GreatLakes,organic,6008.33,68134.36,0.0,2018,222950.32,1.33,0.057499935781729176,3
3024,17765,2018-01-28,Detroit,organic,738.01,3026.96,0.0,2018,20073.36,1.29,0.051798288031868256,1
2793,17534,2017-04-16,West,organic,47412.22,51720.12,200.73,2017,329223.21,1.23,0.044841761691719495,4
2418,17159,2017-05-14,SouthCentral,organic,30921.33,12795.99,0.0,2017,142740.06,1.46,0.021321849362807788,5
1336,16077,2017-10-15,Midsouth,organic,2928.11,35554.07,556.45,2017,174355.0,1.84,0.06783529396870414,10
1518,16259,2017-05-07,NewYork,organic,8039.83,35366.86,1665.22,2017,88625.27,2.34,0.04828531219978238,5
2262,17003,2017-04-23,SanFrancisco,organic,7818.54,10178.28,2.92,2017,21330.52,2.56,0.0335969561679248,4
2243,16984,2017-09-03,SanFrancisco,organic,12620.57,9443.2,0.0,2017,22836.09,2.08,0.03306241831612533,9
590,15331,2017-11-12,DallasFtWorth,organic,5898.74,416.95,0.0,2017,20245.58,1.7,0.01884058869248284,11
707,15448,2017-08-27,Detroit,organic,391.46,2392.09,0.0,2017,18415.34,1.64,0.057116780770954174,8
2056,16797,2017-03-12,RichmondNorfolk,organic,599.65,3963.56,189.23,2017,14100.75,1.46,0.052520967322186585,3
1675,16416,2017-05-21,Orlando,organic,1981.17,258.64,0.0,2017,8800.59,1.8,0.02403177486707575,5
1900,16641,2017-02-19,Plains,organic,4415.63,17174.19,755.8,2017,55912.77,1.5,0.026084436704148617,2
1755,16496,2017-11-19,PhoenixTucson,organic,2224.57,2164.09,0.0,2017,12057.89,1.9,0.008376880296963485,11
870,15611,2017-07-30,HarrisburgScranton,organic,231.38,177.87,9.09,2017,14096.72,1.59,0.05951612099006021,7
37,14778,2017-04-16,Albany,organic,265.82,203.84,0.0,2017,2886.48,1.85,0.03091325775088505,4
128,14869,2017-07-30,BaltimoreWashington,organic,1117.3,8371.18,115.39,2017,41846.93,1.6,0.060015118322211625,7
1461,16202,2017-06-04,NewOrleansMobile,organic,417.01,0.0,0.0,2017,1179.16,2.12,0.004575307116073901,6
264,15005,2017-01-01,Boston,organic,14.8,2181.53,0.0,2017,13438.22,2.06,0.028454605853519218,1
507,15248,2017-06-04,CincinnatiDayton,organic,307.24,4899.81,0.0,2017,12883.22,1.65,0.036774783005938734,6
3126,17867,2018-03-11,LosAngeles,organic,12839.05,36894.48,0.0,2018,141932.83,1.39,0.04434060839606313,3
3148,17889,2018-03-25,MiamiFtLauderdale,organic,111.52,296.6,0.0,2018,8620.15,1.34,0.012182557679237704,3
376,15117,2017-11-26,Charlotte,organic,21.02,3663.49,157.71,2017,8485.97,2.11,0.04743469140538603,11
2749,17490,2017-02-12,TotalUS,organic,136636.34,297764.4,3486.2,2017,1060775.98,1.41,0.02517370951179509,2
3183,17924,2018-01-07,Nashville,organic,41.48,2384.27,0.0,2018,7700.96,1.57,0.02470916288283931,1
1353,16094,2017-06-18,Midsouth,organic,3304.26,56369.25,1270.6,2017,127794.36,1.73,0.04043273695535987,6
3194,17935,2018-01-14,NewOrleansMobile,organic,158.28,101.58,0.0,2018,7130.97,1.42,0.023953332222829138,1
1437,16178,2017-11-19,NewOrleansMobile,organic,78.99,209.01,0.0,2017,6681.63,1.49,0.03122598014558886,11
234,14975,2017-07-30,Boston,organic,7.0,1303.51,0.0,2017,23890.76,1.61,0.04034604354271987,7
1143,15884,2017-06-04,LasVegas,organic,2283.25,2943.11,0.0,2017,13517.21,1.72,0.03461446608687768,6
1586,16327,2017-01-22,Northeast,organic,10781.15,31238.0,886.21,2017,135079.52,1.93,0.02626761457596738,1
2866,17607,2018-02-11,Albany,organic,59.18,289.85,0.0,2018,3817.93,1.43,0.030392138210503794,2
1354,16095,2017-06-11,Midsouth,organic,3919.7,51398.57,1205.25,2017,150302.38,1.61,0.0455311281336469,6
2073,16814,2017-11-19,Roanoke,organic,231.4,1669.66,0.0,2017,6534.46,1.54,0.05484807213449072,11
799,15540,2017-12-03,GreatLakes,organic,2808.31,45409.34,0.0,2017,139934.06,1.52,0.03518617806129587,12
2331,17072,2017-01-01,Seattle,organic,486.56,11213.59,2.63,2017,41381.43,1.23,0.047929485908471126,1
2170,16911,2017-01-15,Sacramento,organic,1502.96,3492.53,0.0,2017,5267.55,2.31,0.011096605317855612,1
104,14845,2017-01-08,Atlanta,organic,1456.0,5316.57,0.0,2017,8244.17,1.74,0.013519679123822235,1
1839,16580,2017-04-16,Pittsburgh,organic,981.59,14.6,0.0,2017,12174.58,1.51,0.09497607222518324,4
2640,17381,2017-03-05,Syracuse,organic,0.0,380.92,0.0,2017,1817.84,1.84,0.024378978696422467,3
1626,16367,2017-04-23,NorthernNewEngland,organic,103.25,164.43,0.0,2017,13175.0,1.68,0.03152557585621851,4
170,14911,2017-10-15,Boise,organic,34.16,523.33,0.0,2017,1563.12,2.62,0.026215708360139645,10
213,14954,2017-12-24,Boston,organic,29.37,1723.76,0.0,2017,25639.14,1.83,0.058298984135686786,12
1774,16515,2017-07-09,PhoenixTucson,organic,2378.75,4376.29,0.0,2017,11854.84,1.84,0.008718630671555094,7
2455,17196,2017-09-03,Southeast,organic,2180.86,19175.72,171.85,2017,77686.48,2.26,0.02483886475163444,9
1106,15847,2017-02-12,Jacksonville,organic,757.2,137.22,0.0,2017,4296.53,1.48,0.0194709229977843,2
2397,17138,2017-10-08,SouthCentral,organic,27054.58,3391.43,0.0,2017,106062.64,1.75,0.02190826957411318,10
3035,17776,2018-02-04,GrandRapids,organic,15.77,626.63,0.0,2018,8320.22,1.21,0.01994100351261552,2
3180,17921,2018-01-28,Nashville,organic,41.96,2301.94,0.0,2018,6610.16,1.63,0.029006687612996074,1
2481,17222,2017-03-05,Southeast,organic,13231.55,12552.42,275.95,2017,95526.15,1.11,0.030092828982982267,3
147,14888,2017-03-19,BaltimoreWashington,organic,1109.47,7239.15,227.38,2017,18537.54,2.06,0.024472191577684654,3
3015,17756,2018-01-07,Denver,organic,8896.86,939.38,22.09,2018,39706.28,1.38,0.039565583597758865,1
1533,16274,2017-01-22,NewYork,organic,6679.14,21232.95,1039.74,2017,49056.11,2.05,0.0277000868138515,1
1469,16210,2017-04-09,NewOrleansMobile,organic,281.91,0.0,0.0,2017,5498.31,1.63,0.022797054096747482,4
445,15186,2017-08-06,Chicago,organic,38.53,7883.0,0.0,2017,13741.86,1.74,0.01946763342636626,8
1647,16388,2017-12-03,Orlando,organic,133.97,710.54,0.0,2017,4483.68,1.67,0.013876650182687134,12
1992,16733,2017-05-28,RaleighGreensboro,organic,315.52,5326.02,364.99,2017,10273.69,2.55,0.031248787149127925,5
3410,18151,2018-01-14,SouthCentral,organic,31829.24,4472.99,0.0,2018,146720.73,1.5,0.02202629519124344,1
853,15594,2017-11-26,HarrisburgScranton,organic,212.81,235.13,10.19,2017,15356.02,1.51,0.07423889519363236,11
205,14946,2017-02-12,Boise,organic,20.27,426.9,0.0,2017,2375.9,1.58,0.02372072423936733,2
3058,17799,2018-02-11,HarrisburgScranton,organic,217.6,254.81,20.89,2018,18314.18,1.53,0.05391553214260292,2
2150,16891,2017-06-04,Sacramento,organic,2184.08,3605.15,0.0,2017,6820.7,2.43,0.01566629997811997,6
119,14860,2017-10-01,BaltimoreWashington,organic,2863.92,5844.08,56.27,2017,48973.13,1.62,0.06491454288813447,10
2320,17061,2017-03-19,Seattle,organic,1575.36,14762.91,4.06,2017,45637.49,1.52,0.07060955238260624,3
3284,18025,2018-02-25,Plains,organic,5465.58,18240.36,0.0,2018,76998.78,1.57,0.03511310481918983,2
2016,16757,2017-12-17,RichmondNorfolk,organic,531.72,2596.59,60.05,2017,12837.29,1.43,0.06038675248915092,12
478,15219,2017-12-24,CincinnatiDayton,organic,444.01,5455.3,0.0,2017,13218.13,1.73,0.07664615541087373,12
752,15493,2017-10-22,GrandRapids,organic,15.63,686.14,0.0,2017,9171.48,1.32,0.08627604443487014,10
2739,17480,2017-04-23,TotalUS,organic,152604.41,347557.13,3245.62,2017,1190461.18,1.61,0.03224480241865624,4
720,15461,2017-05-28,Detroit,organic,529.19,4739.85,0.0,2017,18393.5,1.64,0.048365830003238464,5
3338,18079,2018-01-14,Roanoke,organic,187.7,2080.55,0.0,2018,9598.35,1.55,0.0481675809374541,1
981,15722,2017-06-25,Houston,organic,10016.43,33.98,0.0,2017,34868.96,1.3,0.02513643681973976,6
3068,17809,2018-02-25,HartfordSpringfield,organic,213.6,7229.28,0.0,2018,15721.06,2.05,0.051488970787514236,2
1272,16013,2017-12-31,MiamiFtLauderdale,organic,24.84,333.44,0.0,2017,6518.64,1.48,0.00886265997294722,12
915,15656,2017-09-24,HartfordSpringfield,organic,122.01,3577.52,0.0,2017,19611.69,1.82,0.07900696361593662,9
138,14879,2017-05-21,BaltimoreWashington,organic,1034.75,10982.81,206.24,2017,23209.1,2.2,0.030011168182242032,5
2766,17507,2017-10-22,West,organic,23092.88,31148.28,120.28,2017,168954.65,2.0,0.03421455532705042,10
3279,18020,2018-01-07,Pittsburgh,organic,1016.81,6.6,0.0,2018,13878.44,1.38,0.1111981335202228,1
3190,17931,2018-02-11,NewOrleansMobile,organic,183.18,130.5,0.0,2018,7801.52,1.36,0.026238673953991487,2
2632,17373,2017-04-30,Syracuse,organic,0.0,160.66,0.0,2017,1703.77,1.88,0.017351690994733437,4
2889,17630,2018-02-18,BaltimoreWashington,organic,2125.96,12402.09,79.77,2018,51564.7,1.52,0.06080167746395493,2
2208,16949,2017-04-30,SanDiego,organic,1461.21,10052.54,1.61,2017,17826.5,1.83,0.0345335507495097,4
3160,17901,2018-03-25,Midsouth,organic,3445.85,41893.24,641.59,2018,181040.19,1.55,0.04424122149786613,3
443,15184,2017-08-20,Chicago,organic,51.92,5013.57,0.0,2017,13896.65,1.71,0.02017786091834395,8
3406,18147,2018-02-11,SouthCentral,organic,20164.54,3290.73,0.0,2018,128955.64,1.4,0.015778402753566234,2
2538,17279,2017-02-05,Spokane,organic,52.94,789.96,0.0,2017,3239.7,1.09,0.01916691455805175,2
1676,16417,2017-05-14,Orlando,organic,3870.2,219.06,0.0,2017,7139.37,2.06,0.021678532256934613,5
3229,17970,2018-01-21,NorthernNewEngland,organic,4.0,664.79,0.0,2018,22101.1,1.59,0.03688327967556071,1
2050,16791,2017-04-23,RichmondNorfolk,organic,641.94,4484.77,159.23,2017,10330.09,1.65,0.03782507771283095,4
1118,15859,2017-11-26,LasVegas,organic,1613.28,1302.68,0.0,2017,6599.52,1.95,0.031183865315217107,11
1644,16385,2017-12-24,Orlando,organic,172.8,1280.57,0.0,2017,8232.75,1.79,0.02739466435026705,12
2868,17609,2018-01-28,Albany,organic,433.66,374.96,0.0,2018,6987.56,1.32,0.06945015529368638,1
2271,17012,2017-02-19,SanFrancisco,organic,7333.07,8809.03,0.0,2017,19202.54,2.58,0.02174961205580106,2
3285,18026,2018-02-18,Plains,organic,4145.56,16561.13,27.13,2018,66740.04,1.63,0.035617990714244874,2
2332,17073,2017-12-31,SouthCarolina,organic,72.42,4072.89,116.33,2017,16505.2,1.36,0.03458601575141862,12
1142,15883,2017-06-11,LasVegas,organic,2058.67,2749.59,0.0,2017,11473.1,1.74,0.029747360434161933,6
2309,17050,2017-06-04,Seattle,organic,2133.74,15783.16,0.0,2017,64141.55,1.45,0.08606703163537778,6
26,14767,2017-07-02,Albany,organic,59.41,278.04,0.0,2017,2268.86,2.03,0.022564286575966985,7
1983,16724,2017-07-30,RaleighGreensboro,organic,269.89,5176.93,195.51,2017,9179.77,2.11,0.030780561621847724,7
3018,17759,2018-03-11,Detroit,organic,1549.8,20242.92,0.0,2018,52514.65,1.23,0.10591689416479044,3
3134,17875,2018-01-14,LosAngeles,organic,15769.61,39738.42,0.0,2018,106624.63,1.68,0.04238226344236207,1
973,15714,2017-08-20,Houston,organic,6268.52,28.56,0.0,2017,18983.06,1.57,0.01702195083152913,8
2097,16838,2017-06-04,Roanoke,organic,317.8,2674.54,0.0,2017,10058.68,1.51,0.06241557511431273,6
3129,17870,2018-02-18,LosAngeles,organic,9009.79,35316.2,0.0,2018,88854.41,1.88,0.03130249072037305,2
1557,16298,2017-08-13,Northeast,organic,7031.08,35496.01,220.3,2017,200716.07,1.85,0.044365416667133666,8
721,15462,2017-05-21,Detroit,organic,551.01,4582.26,0.0,2017,13731.02,1.5,0.04272183789943906,5
1575,16316,2017-04-09,Northeast,organic,14746.97,48734.61,165.24,2017,171036.27,2.12,0.03813970767653607,4
2958,17699,2018-03-11,Chicago,organic,583.18,32382.95,0.0,2018,41969.83,1.66,0.04810897491521171,3
3030,17771,2018-03-11,GrandRapids,organic,35.72,1201.8,0.0,2018,8381.09,1.32,0.041975132918157465,3
392,15133,2017-08-06,Charlotte,organic,28.61,4983.56,251.04,2017,10271.22,2.36,0.04738413659588414,8
860,15601,2017-10-08,HarrisburgScranton,organic,236.33,183.12,12.04,2017,25995.93,1.44,0.13632154645558825,10
2194,16935,2017-08-06,SanDiego,organic,1047.77,6973.51,0.0,2017,12981.7,2.37,0.02651937606731369,8
1011,15752,2017-12-03,Indianapolis,organic,186.51,1155.5,0.0,2017,8244.23,1.42,0.043132969259513376,12
2946,17687,2018-03-11,Charlotte,organic,29.01,6861.78,222.69,2018,13697.68,1.73,0.046692488691089766,3
3141,17882,2018-02-18,Louisville,organic,0.0,1076.45,0.0,2018,2064.9,1.59,0.019933974321287632,2
1540,16281,2017-12-10,Northeast,organic,16117.35,32493.29,108.86,2017,251595.19,1.6,0.04341890530794757,12
680,15421,2017-02-26,Denver,organic,12233.34,2065.58,39.34,2017,64041.86,0.78,0.0756739771899686,2
1281,16022,2017-10-29,MiamiFtLauderdale,organic,32.98,424.67,0.0,2017,5595.86,1.84,0.008224556347130929,10
3261,18002,2018-02-18,PhoenixTucson,organic,2832.82,3012.13,0.0,2018,18386.3,1.51,0.01176068778880135,2
2314,17055,2017-04-30,Seattle,organic,1574.25,12759.95,4.01,2017,55920.43,1.39,0.05810917724314146,4
1224,15965,2017-11-26,Louisville,organic,0.0,930.33,0.0,2017,2510.26,1.63,0.04458225426444595,11
2526,17267,2017-04-30,Spokane,organic,219.18,1582.71,27.4,2017,4577.29,1.72,0.03835789342779095,4
163,14904,2017-12-03,Boise,organic,35.28,386.74,0.0,2017,1829.41,1.77,0.020677044616125632,12
310,15051,2017-02-19,BuffaloRochester,organic,0.0,1112.32,0.0,2017,4832.94,1.98,0.042156896781224695,2
1855,16596,2017-12-31,Plains,organic,3018.47,15029.08,38.91,2017,62228.22,1.63,0.0278323930876796,12
2536,17277,2017-02-19,Spokane,organic,121.18,1042.15,0.0,2017,2274.09,2.34,0.02191751591270119,2
3391,18132,2018-03-04,SouthCarolina,organic,206.2,5412.8,71.81,2018,16468.01,1.44,0.03475244259846655,3
3209,17950,2018-03-18,Northeast,organic,61608.19,131261.94,53.54,2018,419607.75,1.64,0.08324338181808387,3
2244,16985,2017-08-27,SanFrancisco,organic,10517.41,7907.99,0.0,2017,19329.49,3.0,0.031202631343904,8
1251,15992,2017-05-21,Louisville,organic,0.0,1200.84,0.0,2017,4745.15,1.29,0.04345960092983203,5
2750,17491,2017-02-05,TotalUS,organic,136100.39,314011.26,2238.78,2017,1015621.03,1.36,0.016367763919203915,2
211,14952,2017-01-01,Boise,organic,0.0,368.63,0.0,2017,2823.82,1.05,0.026308735737152308,1
2964,17705,2018-01-28,Chicago,organic,215.4,31318.93,0.0,2018,40770.94,1.72,0.04123527350851719,1
3427,18168,2018-03-04,Spokane,organic,461.71,2076.61,0.0,2018,5305.01,1.6,0.05299223248212948,3
2310,17051,2017-05-28,Seattle,organic,2231.32,12440.49,0.0,2017,59377.0,1.46,0.07531536668773564,5
49,14790,2017-01-22,Albany,organic,78.83,128.24,0.0,2017,1897.07,1.82,0.01452843934707615,1
2368,17109,2017-04-23,SouthCarolina,organic,964.45,4213.41,200.04,2017,6587.58,1.97,0.017306492513230017,4
641,15382,2017-11-26,Denver,organic,4744.62,393.21,85.58,2017,17421.87,2.01,0.031073589468874733,11
1210,15951,2017-02-26,LosAngeles,organic,12328.78,30665.47,3.2,2017,143520.74,1.05,0.046618859887349366,2
86,14827,2017-05-14,Atlanta,organic,988.48,7007.8,0.0,2017,15466.97,1.46,0.026466828462517026,5
1284,16025,2017-10-08,MiamiFtLauderdale,organic,98.7,435.16,0.0,2017,3758.3,1.97,0.00817750176766152,10
157,14898,2017-01-08,BaltimoreWashington,organic,1325.19,7679.48,444.8,2017,17989.43,1.85,0.017177463988583108,1
3127,17868,2018-03-04,LosAngeles,organic,14856.48,27596.01,0.0,2018,145608.11,1.4,0.05176786716857695,3
1991,16732,2017-06-04,RaleighGreensboro,organic,278.47,5303.7,280.8,2017,9283.58,2.38,0.029641360981889964,6
3466,18207,2018-02-11,Tampa,organic,40.73,486.03,0.0,2018,8467.46,1.34,0.014649319161133434,2
1339,16080,2017-09-24,Midsouth,organic,4036.4,34545.41,517.42,2017,176556.11,1.91,0.06680731374121296,9
2897,17638,2018-03-18,Boise,organic,89.14,898.36,0.0,2018,2550.59,1.85,0.02097600053554549,3
996,15737,2017-03-12,Houston,organic,13678.39,40.61,0.0,2017,52810.48,0.92,0.05521817521137595,3
268,15009,2017-12-10,BuffaloRochester,organic,198.52,70.96,0.0,2017,11143.68,1.14,0.08050456369376867,12
2064,16805,2017-01-15,RichmondNorfolk,organic,434.68,2923.44,197.24,2017,6047.0,1.56,0.02261744295201662,1
751,15492,2017-10-29,GrandRapids,organic,61.38,540.98,0.0,2017,7724.84,1.32,0.05294062296606994,10
925,15666,2017-07-16,HartfordSpringfield,organic,308.21,4236.13,1.38,2017,15128.14,1.94,0.053885887004321176,7
1277,16018,2017-11-26,MiamiFtLauderdale,organic,96.13,606.44,0.0,2017,6302.07,1.67,0.01338163806120274,11
3117,17858,2018-02-18,LasVegas,organic,1473.68,1915.56,0.0,2018,11078.27,1.64,0.03295918322720148,2
3254,17995,2018-01-14,Philadelphia,organic,2315.82,3563.73,8.4,2018,30339.71,1.63,0.06749220912454013,1
809,15550,2017-09-24,GreatLakes,organic,3756.3,48823.74,0.0,2017,179687.73,1.89,0.06923929681872021,9
1099,15840,2017-04-02,Jacksonville,organic,780.86,168.87,7.62,2017,6642.01,1.43,0.04249210919137747,4
980,15721,2017-07-02,Houston,organic,11775.69,189.83,0.0,2017,46201.44,1.21,0.03312278912721689,7
2180,16921,2017-11-12,SanDiego,organic,770.92,6108.74,0.0,2017,11498.28,2.13,0.02583364847609904,11
3149,17890,2018-03-18,MiamiFtLauderdale,organic,351.4,439.42,0.0,2018,10458.41,1.37,0.01246093183956398,3
1231,15972,2017-10-08,Louisville,organic,1.29,1195.97,0.0,2017,3097.7,2.15,0.05535198102626216,10
928,15669,2017-06-25,HartfordSpringfield,organic,64.48,5815.43,16.46,2017,12883.38,2.61,0.04461060536256778,6
197,14938,2017-04-09,Boise,organic,17.11,526.49,0.0,2017,3514.61,1.18,0.035492868878227224,4
1156,15897,2017-03-05,LasVegas,organic,2110.61,5897.56,0.0,2017,20701.89,1.01,0.05647125504553241,3
3038,17779,2018-01-14,GrandRapids,organic,14.16,1519.63,0.0,2018,10308.41,1.32,0.07207415259955141,1
848,15589,2017-12-31,HarrisburgScranton,organic,138.52,209.27,0.0,2017,18857.67,1.45,0.0878101271369287,12
1361,16102,2017-04-23,Midsouth,organic,3840.93,50473.85,1386.8,2017,107165.19,2.03,0.033832083840961036,4
3091,17832,2018-03-04,Indianapolis,organic,283.05,1481.74,0.0,2018,10713.61,1.23,0.04910445503712524,3
2214,16955,2017-03-19,SanDiego,organic,927.81,13605.83,4.94,2017,22169.84,1.59,0.04594540196154506,3
995,15736,2017-03-19,Houston,organic,10922.3,38.53,0.0,2017,50886.04,0.87,0.04767187580289767,3
3471,18212,2018-01-07,Tampa,organic,42.17,400.58,0.0,2018,7370.53,1.51,0.014999701655611932,1
2370,17111,2017-04-09,SouthCarolina,organic,669.35,5400.57,283.3,2017,12281.48,1.4,0.034291334897961434,4
1347,16088,2017-07-30,Midsouth,organic,3072.11,44213.86,991.22,2017,143256.61,1.68,0.04839181031077544,7
2048,16789,2017-05-07,RichmondNorfolk,organic,514.87,4408.58,216.59,2017,9163.85,1.68,0.02445677854171313,5
2103,16844,2017-04-23,Roanoke,organic,339.78,2413.71,0.0,2017,7527.14,1.58,0.048924636726541904,4
28,14769,2017-06-18,Albany,organic,366.52,266.88,0.0,2017,3185.1,2.03,0.03176699535747673,6
3360,18101,2018-01-28,SanDiego,organic,1145.64,8284.41,0.0,2018,17579.47,1.91,0.03011656661886009,1
881,15622,2017-05-14,HarrisburgScranton,organic,282.24,444.34,11.48,2017,10398.91,2.13,0.041689787212666585,5
2851,17592,2017-02-26,WestTexNewMexico,organic,3021.26,15568.68,11.77,2017,39054.83,1.16,0.043237926909129865,2
767,15508,2017-07-09,GrandRapids,organic,32.08,3300.43,0.0,2017,3521.61,2.19,0.01938062950765096,7
2236,16977,2017-10-22,SanFrancisco,organic,9739.13,7981.22,0.0,2017,18852.58,2.08,0.02394809434379841,10
226,14967,2017-09-24,Boston,organic,51.41,952.51,0.0,2017,31132.88,1.56,0.058835354089450724,9
549,15290,2017-08-20,Columbus,organic,580.62,1815.88,0.0,2017,7563.59,1.8,0.03456164037595999,8
58,14799,2017-11-26,Atlanta,organic,344.14,3863.03,0.0,2017,11834.89,1.66,0.027909324109595342,11
3003,17744,2018-01-07,DallasFtWorth,organic,4020.53,454.86,0.0,2018,21286.58,1.45,0.01832684951667896,1
